time,ax,ay,az,aT
3.5800,0.7360,-0.0528,-0.8008,1.089
3.5860,0.2619,0.2526,-0.9881,1.053
3.5960,0.2150,0.2771,-0.7145,0.796
3.6060,0.5774,-0.0702,-0.3156,0.662
3.6160,0.4742,-0.3106,-0.1392,0.584
3.6260,0.1841,-0.3773,0.0674,0.425
3.6370,0.1526,-0.5292,0.2848,0.620
3.6900,0.2249,-0.6119,0.2718,0.706
3.6910,0.1732,-0.5343,0.0349,0.563
3.6910,-0.0420,-0.2954,-0.2133,0.367
3.6920,-0.1937,-0.0610,-0.3234,0.382
3.6920,-0.1631,0.0041,-0.4449,0.474
3.6970,-0.1082,0.0027,-0.5239,0.535
3.7060,0.0410,-0.0916,-0.5722,0.581
3.7160,0.0762,-0.1022,-0.7007,0.712
3.7260,0.0845,-0.0310,-0.6929,0.699
3.7370,0.1077,-0.0288,-0.6019,0.612
3.7930,0.2316,-0.0318,-0.4142,0.476
3.7940,0.3448,-0.1553,-0.2060,0.431
3.7950,0.2443,-0.1509,-0.1923,0.346
3.7950,0.1109,-0.0969,-0.3395,0.370
3.7960,0.1616,-0.1353,-0.6514,0.685
3.7960,-0.0270,-0.0600,-0.7573,0.760
3.8060,-0.1897,-0.0800,-0.5079,0.548
3.8160,-0.0564,-0.1588,-0.0497,0.176
3.8250,0.0899,-0.3376,0.1967,0.401
3.8370,0.1467,-0.4174,0.1676,0.473
3.8820,0.0787,-0.2677,-0.1475,0.316
3.8830,0.1903,-0.0320,-0.4372,0.478
3.8830,0.5216,0.0225,-0.8138,0.967
3.8830,0.4648,0.0465,-0.9426,1.052
3.8860,0.2036,0.0087,-1.1644,1.182
3.8960,-0.1142,0.0078,-1.1573,1.163
3.9060,-0.2274,-0.0438,-0.6024,0.645
3.9160,-0.0798,-0.0728,-0.4553,0.468
3.9260,-0.0033,0.0118,-0.5032,0.503
3.9660,-0.0328,-0.1588,-0.5194,0.544
3.9660,-0.2241,-0.3141,-0.3813,0.542
3.9670,-0.3819,-0.3887,-0.1310,0.560
3.9670,-0.1968,-0.4168,-0.0762,0.467
3.9760,-0.1051,-0.4472,-0.0213,0.460
3.9860,-0.1315,-0.5038,0.0476,0.523
3.9960,-0.0390,-0.5243,0.0348,0.527
4.0060,0.0631,-0.4867,0.1106,0.503
4.0160,0.1722,-0.4298,0.0476,0.465
4.0260,0.1385,-0.4049,0.1199,0.444
4.0700,0.0639,-0.3891,0.1710,0.430
4.0710,0.1492,-0.3870,0.2009,0.461
4.0720,0.2356,-0.4047,0.4679,0.662
4.0720,0.1658,-0.4127,0.4338,0.621
4.0760,0.1889,-0.4736,0.4567,0.685
4.0860,0.2902,-0.4178,0.3359,0.610
4.0960,0.3640,-0.4530,0.2959,0.652
4.1060,0.4230,-0.4238,0.2100,0.635
4.1160,0.4665,-0.3527,0.1127,0.596
4.1260,0.4185,-0.3212,-0.0033,0.528
4.1720,0.3534,-0.2914,0.2447,0.519
4.1730,0.2163,-0.3499,0.5329,0.673
4.1740,0.2603,-0.5964,0.7645,1.004
4.1740,0.2168,-0.7576,0.6404,1.015
4.1760,0.0516,-0.5481,0.0678,0.555
4.1860,0.2587,-0.1445,-0.0517,0.301
4.1990,0.6890,-0.1025,-0.0852,0.702
4.2060,0.9461,-0.3189,-0.2805,1.037
4.2160,1.0225,-0.4326,-0.1294,1.118
4.2260,0.8051,-0.2643,0.2202,0.876
4.2360,0.7535,-0.1715,0.1420,0.786
4.2910,0.9422,-0.2329,-0.0729,0.973
4.2920,1.2102,-0.3544,-0.5206,1.364
4.2920,1.2384,-0.3363,-0.8072,1.516
4.2930,1.0619,-0.1740,-1.1123,1.548
4.2930,0.9937,-0.0749,-1.3300,1.662
4.2960,1.0605,-0.1264,-1.6078,1.930
4.3060,0.8792,-0.1399,-1.7267,1.943
4.3160,0.4492,-0.0537,-1.7617,1.819
4.3260,0.0869,0.0530,-1.7629,1.766
4.3360,-0.1845,0.1892,-1.5742,1.596
4.3920,-0.2510,0.2007,-1.5176,1.551
4.3930,-0.3638,0.1925,-1.2079,1.276
4.3940,-0.5112,0.0960,-0.7765,0.935
4.3940,-0.6098,-0.0145,-0.4044,0.732
4.3950,-0.7062,-0.1520,-0.1908,0.747
4.3960,-0.8018,-0.3009,-0.0568,0.858
4.4060,-0.9534,-0.3008,0.0754,1.003
4.4160,-1.0104,-0.2924,-0.0634,1.054
4.4260,-0.8654,-0.3281,-0.1631,0.940
4.4370,-0.6790,-0.3866,-0.2835,0.831
4.4890,-0.4809,-0.3585,-0.5672,0.826
4.4900,-0.3194,-0.3719,-0.4725,0.681
4.4900,-0.2490,-0.2802,-0.4762,0.606
4.4900,-0.3097,-0.1652,-0.4676,0.585
4.4900,-0.2655,-0.1067,-0.4832,0.562
4.4970,-0.2056,-0.1913,-0.4874,0.563
4.5060,-0.1354,-0.2996,-0.5163,0.612
4.5160,-0.0947,-0.3549,-0.4513,0.582
4.5260,-0.0865,-0.3451,-0.4249,0.554
4.5360,-0.0846,-0.3018,-0.1931,0.368
4.5800,0.0028,-0.3761,-0.0137,0.376
4.5810,0.0513,-0.4018,-0.0683,0.411
4.5820,0.0673,-0.4195,-0.0658,0.430
4.5820,-0.0225,-0.4077,-0.0999,0.420
4.5860,-0.0116,-0.3888,-0.1874,0.432
4.5960,-0.0195,-0.3609,-0.1944,0.410
4.6060,-0.0533,-0.3442,-0.0788,0.357
4.6170,-0.0167,-0.4065,-0.0094,0.407
4.6260,0.0878,-0.4677,0.1363,0.495
4.6770,0.0697,-0.4739,0.1639,0.506
4.6790,0.0687,-0.4122,0.0229,0.419
4.6790,0.0511,-0.3719,0.0341,0.377
4.6790,0.0074,-0.3244,0.0218,0.325
4.6800,0.0314,-0.2671,-0.0993,0.287
4.6860,0.0568,-0.3105,0.0870,0.327
4.6960,0.1747,-0.3916,0.1980,0.472
